time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.096,0.52,-1.26,3.35,3.62
6.106,0.62,-1.64,3.85,4.23
6.116,0.41,-1.74,4.05,4.42
6.126,0.2,-1.66,3.8,4.15
6.136,0.16,-1.51,3.1,3.46
6.146,0.2,-1.49,2.02,2.51
6.156,0.21,-1.43,0.84,1.68
6.167,0.07,-1.29,-0.11,1.29
6.176,-0.15,-1.1,-0.84,1.39
6.186,-0.33,-0.9,-1.35,1.66
6.196,-0.33,-0.7,-1.67,1.84
6.206,-0.33,-0.6,-1.9,2.02
6.217,-0.42,-0.59,-1.92,2.06
6.227,-0.6,-0.59,-1.8,1.99
6.237,-0.85,-0.59,-1.59,1.9
6.247,-1.05,-0.59,-1.37,1.82
6.256,-1.15,-0.66,-1.23,1.81
6.267,-1.17,-0.69,-1.21,1.82
6.277,-1.12,-0.77,-1.21,1.82
6.287,-1.04,-0.83,-1.11,1.73
6.297,-0.87,-0.89,-0.88,1.53
6.307,-0.59,-0.96,-0.54,1.25
6.317,-0.33,-1.05,-0.11,1.1
6.327,-0.14,-1.15,0.32,1.2
6.337,-0.01,-1.25,0.78,1.48
6.347,-0.01,-1.34,1.15,1.77
6.357,-0.12,-1.38,1.29,1.89
6.367,-0.26,-1.31,1.19,1.79
6.377,-0.39,-1.16,0.82,1.47
6.387,-0.45,-0.97,0.19,1.09
6.397,-0.55,-0.76,-0.48,1.05
